,B07_02,B07_03,B07_05,B15_08,B35_01,B35_03,B42_01,B51_01,B51_02,B51_03,B53_01,B54_01,B55_01,B55_02,B56_01,B67_01,B78_01,B08_01,B08_02,B14_02,B15_03,B15_09,B15_10,B15_18,B27_02,B27_03,B27_04,B27_05,B27_06,B27_07,B27_09,B38_01,B39_01,B39_02,B39_09,B48_01,B73_01,B18_01,B37_01,B40_01,B40_02,B40_06,B44_02,B44_03,B45_01,B15_16,B15_17,B57_01,B57_02,B58_01,B58_02,B15_01,B15_02,B15_12,B15_13,B46_01,B52_01
B40_02,0.00684931506849315,0.006535947712418301,0.006622516556291391,0.007042253521126761,0.006535947712418301,0.00641025641025641,0.006666666666666667,0.006711409395973154,0.006493506493506494,0.007246376811594203,0.006802721088435374,0.007246376811594203,0.007407407407407408,0.007194244604316547,0.007194244604316547,0.007042253521126761,0.006756756756756757,0.0064516129032258064,0.006802721088435374,0.006944444444444444,0.006369426751592357,0.00625,0.0064516129032258064,0.006756756756756757,0.0064516129032258064,0.006802721088435374,0.006622516556291391,0.006578947368421052,0.006493506493506494,0.006134969325153374,0.006578947368421052,0.006666666666666667,0.006711409395973154,0.006329113924050633,0.00684931506849315,0.005988023952095809,0.006944444444444444,0.00625,0.00625,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B40_06,0.007194244604316547,0.00684931506849315,0.006944444444444444,0.007246376811594203,0.006622516556291391,0.006493506493506494,0.006993006993006993,0.006097560975609756,0.005917159763313609,0.006535947712418301,0.006896551724137931,0.006535947712418301,0.006666666666666667,0.006493506493506494,0.006493506493506494,0.007246376811594203,0.006134969325153374,0.006756756756756757,0.007142857142857143,0.006622516556291391,0.006535947712418301,0.00641025641025641,0.006622516556291391,0.006944444444444444,0.006622516556291391,0.006944444444444444,0.006756756756756757,0.006711409395973154,0.006711409395973154,0.00641025641025641,0.006711409395973154,0.00684931506849315,0.006896551724137931,0.006493506493506494,0.007194244604316547,0.00625,0.006289308176100629,0.00641025641025641,0.0064516129032258064,0.005780346820809248,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B44_02,0.008264462809917356,0.0078125,0.008620689655172414,0.007042253521126761,0.006622516556291391,0.006622516556291391,0.008,0.007462686567164179,0.007194244604316547,0.007462686567164179,0.0064516129032258064,0.008695652173913044,0.008771929824561403,0.008620689655172414,0.008403361344537815,0.008333333333333333,0.007874015748031496,0.008,0.007462686567164179,0.008403361344537815,0.006535947712418301,0.007194244604316547,0.006944444444444444,0.006944444444444444,0.007751937984496124,0.008333333333333333,0.008130081300813009,0.008,0.008130081300813009,0.008333333333333333,0.008403361344537815,0.007246376811594203,0.007874015748031496,0.007352941176470588,0.00819672131147541,0.007874015748031496,0.009174311926605505,0.007142857142857143,0.006756756756756757,0.007407407407407408,0.006944444444444444,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B44_03,0.008403361344537815,0.007936507936507936,0.008771929824561403,0.007142857142857143,0.0064516129032258064,0.0064516129032258064,0.008403361344537815,0.007352941176470588,0.0070921985815602835,0.007352941176470588,0.006289308176100629,0.008403361344537815,0.008620689655172414,0.008333333333333333,0.008130081300813009,0.008064516129032258,0.007751937984496124,0.008403361344537815,0.0078125,0.008264462809917356,0.0064516129032258064,0.0070921985815602835,0.00684931506849315,0.00684931506849315,0.007518796992481203,0.008064516129032258,0.008,0.007751937984496124,0.008,0.008064516129032258,0.008130081300813009,0.007042253521126761,0.007633587786259542,0.007142857142857143,0.007936507936507936,0.007633587786259542,0.008849557522123894,0.006944444444444444,0.007042253521126761,0.007194244604316547,0.006756756756756757,0.006666666666666667,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B45_01,0.00847457627118644,0.008,0.00819672131147541,0.007246376811594203,0.006896551724137931,0.006896551724137931,0.007633587786259542,0.006993006993006993,0.006756756756756757,0.006993006993006993,0.007194244604316547,0.007246376811594203,0.0072992700729927005,0.007194244604316547,0.007042253521126761,0.007936507936507936,0.007042253521126761,0.007352941176470588,0.0078125,0.007352941176470588,0.006711409395973154,0.006896551724137931,0.007142857142857143,0.007142857142857143,0.007936507936507936,0.008264462809917356,0.008064516129032258,0.007936507936507936,0.0078125,0.0078125,0.007936507936507936,0.007462686567164179,0.007518796992481203,0.007042253521126761,0.007936507936507936,0.007518796992481203,0.007633587786259542,0.006802721088435374,0.006578947368421052,0.006578947368421052,0.006211180124223602,0.005813953488372093,0.006211180124223602,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B15_16,0.0072992700729927005,0.007407407407407408,0.007518796992481203,0.006172839506172839,0.00641025641025641,0.006578947368421052,0.007692307692307693,0.006289308176100629,0.006097560975609756,0.006756756756756757,0.006172839506172839,0.006896551724137931,0.006666666666666667,0.006896551724137931,0.006711409395973154,0.007575757575757576,0.00684931506849315,0.008333333333333333,0.00819672131147541,0.007194244604316547,0.006211180124223602,0.006711409395973154,0.006493506493506494,0.006329113924050633,0.007407407407407408,0.008333333333333333,0.007518796992481203,0.008,0.007575757575757576,0.008264462809917356,0.008403361344537815,0.007042253521126761,0.007751937984496124,0.007575757575757576,0.008,0.008064516129032258,0.0078125,0.007042253521126761,0.007874015748031496,0.008130081300813009,0.007518796992481203,0.006993006993006993,0.007142857142857143,0.007042253521126761,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B15_17,0.0070921985815602835,0.007194244604316547,0.0072992700729927005,0.006172839506172839,0.006493506493506494,0.006493506493506494,0.007462686567164179,0.006711409395973154,0.006493506493506494,0.007246376811594203,0.00625,0.007462686567164179,0.007194244604316547,0.007462686567164179,0.007246376811594203,0.007352941176470588,0.007352941176470588,0.008064516129032258,0.007936507936507936,0.007575757575757576,0.006211180124223602,0.006493506493506494,0.006329113924050633,0.006329113924050633,0.006802721088435374,0.007633587786259542,0.0070921985815602835,0.007352941176470588,0.007518796992481203,0.008064516129032258,0.007692307692307693,0.00684931506849315,0.007518796992481203,0.007352941176470588,0.0078125,0.0078125,0.008547008547008548,0.007042253521126761,0.0078125,0.007874015748031496,0.0072992700729927005,0.007518796992481203,0.007042253521126761,0.006944444444444444,0.0078125,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B57_01,0.007751937984496124,0.007874015748031496,0.008064516129032258,0.006711409395973154,0.006493506493506494,0.006666666666666667,0.0078125,0.007246376811594203,0.006993006993006993,0.007874015748031496,0.00625,0.007518796992481203,0.007751937984496124,0.007518796992481203,0.0072992700729927005,0.0078125,0.008,0.008403361344537815,0.008264462809917356,0.008333333333333333,0.006756756756756757,0.007352941176470588,0.0070921985815602835,0.006896551724137931,0.007352941176470588,0.008333333333333333,0.008130081300813009,0.008,0.00819672131147541,0.008333333333333333,0.008403361344537815,0.007246376811594203,0.008,0.0078125,0.008264462809917356,0.008,0.008620689655172414,0.007246376811594203,0.008130081300813009,0.008403361344537815,0.007518796992481203,0.007633587786259542,0.007352941176470588,0.007142857142857143,0.008333333333333333,0.005780346820809248,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B57_02,0.007352941176470588,0.007462686567164179,0.0070921985815602835,0.007142857142857143,0.0070921985815602835,0.006944444444444444,0.007142857142857143,0.006802721088435374,0.006578947368421052,0.007352941176470588,0.006802721088435374,0.007462686567164179,0.007633587786259542,0.007462686567164179,0.007246376811594203,0.007575757575757576,0.007462686567164179,0.007633587786259542,0.007518796992481203,0.008,0.007352941176470588,0.006896551724137931,0.007142857142857143,0.007518796992481203,0.007575757575757576,0.008620689655172414,0.00847457627118644,0.008264462809917356,0.008333333333333333,0.0078125,0.008264462809917356,0.007042253521126761,0.007751937984496124,0.007575757575757576,0.00819672131147541,0.007575757575757576,0.008333333333333333,0.008,0.0078125,0.007936507936507936,0.0070921985815602835,0.007194244604316547,0.007633587786259542,0.007633587786259542,0.008,0.006172839506172839,0.006097560975609756,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B58_01,0.007751937984496124,0.007874015748031496,0.008064516129032258,0.006711409395973154,0.006097560975609756,0.00625,0.0078125,0.006993006993006993,0.006756756756756757,0.007575757575757576,0.0058823529411764705,0.007518796992481203,0.007751937984496124,0.007518796992481203,0.0072992700729927005,0.007518796992481203,0.007692307692307693,0.008333333333333333,0.00819672131147541,0.008333333333333333,0.006535947712418301,0.0070921985815602835,0.00684931506849315,0.006666666666666667,0.0070921985815602835,0.008,0.0078125,0.007692307692307693,0.007874015748031496,0.008,0.008064516129032258,0.006993006993006993,0.007692307692307693,0.007518796992481203,0.007936507936507936,0.008,0.008264462809917356,0.006756756756756757,0.007518796992481203,0.007751937984496124,0.007246376811594203,0.007352941176470588,0.00684931506849315,0.006666666666666667,0.007692307692307693,0.005780346820809248,0.005847953216374269,0.005494505494505495,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B58_02,0.007633587786259542,0.007751937984496124,0.007874015748031496,0.00684931506849315,0.006369426751592357,0.006535947712418301,0.007633587786259542,0.006493506493506494,0.006289308176100629,0.006993006993006993,0.006134969325153374,0.006944444444444444,0.007142857142857143,0.006944444444444444,0.006756756756756757,0.007692307692307693,0.0070921985815602835,0.008130081300813009,0.008,0.007518796992481203,0.006666666666666667,0.007194244604316547,0.006993006993006993,0.006802721088435374,0.006993006993006993,0.007874015748031496,0.0078125,0.007575757575757576,0.0078125,0.0078125,0.007936507936507936,0.007142857142857143,0.007874015748031496,0.007692307692307693,0.008130081300813009,0.007874015748031496,0.007575757575757576,0.006896551724137931,0.007936507936507936,0.007936507936507936,0.0070921985815602835,0.006802721088435374,0.007194244604316547,0.006993006993006993,0.007352941176470588,0.00558659217877095,0.005952380952380952,0.005555555555555556,0.005952380952380952,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B15_01,0.006944444444444444,0.006622516556291391,0.007194244604316547,0.005263157894736842,0.005988023952095809,0.006134969325153374,0.007352941176470588,0.006896551724137931,0.006666666666666667,0.007462686567164179,0.006211180124223602,0.007518796992481203,0.007246376811594203,0.007518796992481203,0.0072992700729927005,0.007407407407407408,0.006944444444444444,0.007352941176470588,0.0078125,0.0070921985815602835,0.005555555555555556,0.006172839506172839,0.005988023952095809,0.005847953216374269,0.007692307692307693,0.00819672131147541,0.007407407407407408,0.007874015748031496,0.007407407407407408,0.008130081300813009,0.008264462809917356,0.006993006993006993,0.007042253521126761,0.006622516556291391,0.007246376811594203,0.006993006993006993,0.00909090909090909,0.00641025641025641,0.006944444444444444,0.007042253521126761,0.006622516556291391,0.006802721088435374,0.006622516556291391,0.006711409395973154,0.006802721088435374,0.006060606060606061,0.006060606060606061,0.006578947368421052,0.006993006993006993,0.006578947368421052,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0
B15_02,0.00684931506849315,0.0064516129032258064,0.0070921985815602835,0.00546448087431694,0.00558659217877095,0.005714285714285714,0.007246376811594203,0.0064516129032258064,0.00625,0.006944444444444444,0.005780346820809248,0.0070921985815602835,0.00684931506849315,0.0070921985815602835,0.006896551724137931,0.0070921985815602835,0.006493506493506494,0.007142857142857143,0.007518796992481203,0.006711409395973154,0.005649717514124294,0.0058823529411764705,0.005714285714285714,0.00558659217877095,0.007874015748031496,0.008333333333333333,0.007575757575757576,0.008,0.007575757575757576,0.00819672131147541,0.008403361344537815,0.006622516556291391,0.006666666666666667,0.006756756756756757,0.00684931506849315,0.007142857142857143,0.008403361344537815,0.006097560975609756,0.0070921985815602835,0.007194244604316547,0.006756756756756757,0.00684931506849315,0.006756756756756757,0.006666666666666667,0.007042253521126761,0.005917159763313609,0.005988023952095809,0.006329113924050633,0.00684931506849315,0.006329113924050633,0.006622516556291391,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0
B15_12,0.007518796992481203,0.007142857142857143,0.0078125,0.00558659217877095,0.00641025641025641,0.006578947368421052,0.008,0.007462686567164179,0.007194244604316547,0.007142857142857143,0.006666666666666667,0.00819672131147541,0.007874015748031496,0.00819672131147541,0.007936507936507936,0.0078125,0.007518796992481203,0.008,0.008547008547008548,0.007692307692307693,0.005917159763313609,0.006622516556291391,0.00641025641025641,0.00625,0.008064516129032258,0.008620689655172414,0.008064516129032258,0.008264462809917356,0.008064516129032258,0.008547008547008548,0.008695652173913044,0.007352941176470588,0.007407407407407408,0.006944444444444444,0.007633587786259542,0.0072992700729927005,0.009615384615384616,0.006896551724137931,0.007518796992481203,0.007352941176470588,0.006896551724137931,0.0070921985815602835,0.006622516556291391,0.006711409395973154,0.006802721088435374,0.006493506493506494,0.006493506493506494,0.0070921985815602835,0.007575757575757576,0.0070921985815602835,0.007246376811594203,0.005319148936170213,0.0058823529411764705,0.0,0.0,0.0,0.0
B15_13,0.007142857142857143,0.006711409395973154,0.007407407407407408,0.005649717514124294,0.005780346820809248,0.005917159763313609,0.007575757575757576,0.006211180124223602,0.006024096385542169,0.006666666666666667,0.00558659217877095,0.007407407407407408,0.007142857142857143,0.007407407407407408,0.007194244604316547,0.007407407407407408,0.006756756756756757,0.007462686567164179,0.007352941176470588,0.006993006993006993,0.005847953216374269,0.006097560975609756,0.005917159763313609,0.005780346820809248,0.007518796992481203,0.008333333333333333,0.007692307692307693,0.008,0.007751937984496124,0.008264462809917356,0.008403361344537815,0.006369426751592357,0.006944444444444444,0.007042253521126761,0.007142857142857143,0.007462686567164179,0.008403361344537815,0.006329113924050633,0.007194244604316547,0.007518796992481203,0.007042253521126761,0.007142857142857143,0.006578947368421052,0.006493506493506494,0.007352941176470588,0.005714285714285714,0.005780346820809248,0.006097560975609756,0.006578947368421052,0.006097560975609756,0.006369426751592357,0.005714285714285714,0.0053475935828877,0.006097560975609756,0.0,0.0,0.0
B46_01,0.006711409395973154,0.006944444444444444,0.006944444444444444,0.005952380952380952,0.006896551724137931,0.0070921985815602835,0.0070921985815602835,0.008130081300813009,0.0078125,0.008928571428571428,0.007194244604316547,0.007246376811594203,0.006993006993006993,0.007246376811594203,0.007042253521126761,0.007142857142857143,0.007518796992481203,0.007874015748031496,0.008403361344537815,0.007575757575757576,0.006535947712418301,0.007042253521126761,0.006802721088435374,0.006622516556291391,0.007692307692307693,0.00819672131147541,0.007407407407407408,0.007874015748031496,0.007407407407407408,0.00819672131147541,0.008264462809917356,0.008130081300813009,0.007518796992481203,0.007407407407407408,0.007751937984496124,0.008620689655172414,0.00847457627118644,0.007751937984496124,0.008130081300813009,0.008695652173913044,0.008064516129032258,0.008333333333333333,0.008064516129032258,0.00819672131147541,0.008333333333333333,0.006622516556291391,0.006622516556291391,0.007246376811594203,0.007751937984496124,0.007246376811594203,0.007407407407407408,0.005813953488372093,0.006493506493506494,0.006211180124223602,0.006756756756756757,0.0,0.0
B52_01,0.007575757575757576,0.007194244604316547,0.0072992700729927005,0.006896551724137931,0.006711409395973154,0.006578947368421052,0.007462686567164179,0.005154639175257732,0.005319148936170213,0.00546448087431694,0.0064516129032258064,0.006802721088435374,0.006578947368421052,0.006802721088435374,0.006622516556291391,0.007874015748031496,0.0055248618784530384,0.007462686567164179,0.007352941176470588,0.00625,0.0064516129032258064,0.006329113924050633,0.006535947712418301,0.00684931506849315,0.007352941176470588,0.008130081300813009,0.007518796992481203,0.0078125,0.007407407407407408,0.007518796992481203,0.0078125,0.006802721088435374,0.007462686567164179,0.006993006993006993,0.0078125,0.006944444444444444,0.006802721088435374,0.006802721088435374,0.006993006993006993,0.007042253521126761,0.006329113924050633,0.005780346820809248,0.006993006993006993,0.006896551724137931,0.006578947368421052,0.006172839506172839,0.006578947368421052,0.0070921985815602835,0.006666666666666667,0.00684931506849315,0.006369426751592357,0.006493506493506494,0.006535947712418301,0.006993006993006993,0.006289308176100629,0.007874015748031496,0.0
