,B07_02,B07_03,B07_05,B08_01,B08_02,B14_02,B15_01,B15_02,B15_03,B15_08,B15_09,B15_10,B15_12,B15_13,B15_16,B15_17,B15_18,B18_01,B27_02,B27_03,B27_04,B27_05,B27_06,B27_07,B27_09,B35_01,B35_03,B37_01,B38_01,B39_01,B39_02,B39_09,B40_01,B40_02,B40_06,B42_01,B44_02,B44_03,B45_01,B46_01,B48_01,B51_01,B51_02,B51_03,B52_01,B53_01,B54_01,B55_01,B55_02,B56_01,B57_01,B57_02,B58_01,B58_02,B67_01,B73_01,B78_01
B51_02,18.481783293854953,18.02768633357835,17.95131040315674,38.116463505324816,33.42296170408103,29.98909084132968,24.62220262194539,22.421966891773344,26.266339122511937,17.783655981931044,16.207762171497443,18.74943431567162,41.91302754876653,13.846282957672775,12.207970293166055,15.031078360753828,26.39562086336377,41.52160701514233,24.783341572773388,28.61400238772076,25.27182292494032,23.76027889438147,23.235025402231802,16.13106793312565,18.870105866741355,13.686124071179913,13.222874528753913,23.299623782826103,10.058162872937324,24.143520256449655,23.636787428162734,33.03714774772565,14.600436533330056,13.535359541975051,11.348836574952424,32.86946484025419,15.240476514444154,8.912973371664068,13.929168068630364,14.859889716365311,22.226750450688833,9.218833442690205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B51_03,16.909919742402796,20.899201938694688,17.547085771744825,22.476326099815946,18.8726544565399,13.360163893607396,13.929177986032824,14.515955156702478,13.838236254465642,15.593595326792263,15.107132340648459,14.617445740974818,22.369103039600276,18.615330258195453,20.946523451028373,16.907433714572864,13.051459500121478,22.508951857332015,11.220430752226429,12.555911443492171,12.758970508241477,12.16685493746076,11.47569399646378,15.612391334957067,12.014067489058895,18.298110555035496,26.331777923788934,9.579296776350338,20.344584049970297,13.457093290662112,10.088338049616677,17.0437542281108,29.177336784453583,21.551428932967568,26.716561866207428,17.117897928715212,12.822570892732731,17.97149097124027,14.829131403275335,17.62259513811238,12.532756991796148,18.845121838591812,22.062503995030504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B52_01,11.691244767256274,14.142558261271038,11.80346392916472,27.767920330677416,23.361345565209895,18.94041700906076,14.168817751002173,12.892644002185852,15.377035101344147,11.29984672681317,9.12746819510743,10.850622785177967,30.07498861488888,11.225492743511392,12.894489382517257,10.918300126920732,15.348692887553865,30.196076700896086,14.77757414714586,18.003722024433582,15.083615897873138,14.394124137110984,13.073062626212572,11.92975391094344,11.684240858691584,11.783653715011187,17.831109337253142,13.556352026766175,11.878524612322499,14.62279087393853,12.799482356583969,22.30491156432117,20.597844933906746,13.150125397679323,17.653445488075036,21.763790932692306,9.41547476535165,11.38822002917819,8.889399463939,10.867788001875926,12.472517048614215,10.202174173620055,14.02694822612644,11.273091074299309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B53_01,18.43338424263856,15.898710442116835,16.914818501591277,39.18984566983154,34.31389377840406,31.404320003565772,25.314314269020628,22.435496343778432,26.681247978143073,18.10043980905035,16.956092035812357,18.851808409869424,43.05518363251205,13.647491083947804,10.619836823281453,14.974875871922219,27.091172121980765,43.27343769548257,26.424190013270312,29.878216601323764,26.353049514693893,25.3360507288325,23.82386222848736,17.89222494560058,21.30277711682654,14.366649964821237,12.114969615942949,25.17955327649194,10.231908437834035,25.715759947159118,24.97792317959048,34.702453608450526,11.940320715497068,10.866964250930883,9.243601645677778,33.58290067867125,16.211836342366492,10.904355725070312,13.928306795111835,15.625672639614102,22.236612529301247,9.67117468420021,9.451706002958764,23.978183405236216,15.11403771159039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B54_01,23.98004306913128,28.66379810138141,25.25900127042263,12.603085226412501,14.326616595099868,11.34251684579285,16.33328427883342,19.38380391649189,15.243554341370729,23.712070516888122,24.397955860018932,23.03830142431984,10.375159836792454,29.232635284034032,33.14538516316982,27.17604036764194,14.199409454788755,10.635097269486515,15.85856669085531,14.815242105533237,15.048616105553483,16.492167187594198,17.758942276894455,26.922509554190203,21.791804209981162,29.44084282079454,37.93817742688422,16.680438554379666,33.20461167002887,16.328378911131733,16.14711985266766,9.641145591749318,41.97848702842715,32.39676045592627,39.964804091632885,8.372072381482436,26.154677058729785,32.44841183468731,27.489716628231687,28.074085408146612,18.954353228646557,32.927480475105675,36.812410251992965,19.07377769489368,25.12295336391938,37.89179473317561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B55_01,16.410706311999768,20.229614380226437,16.934079032486967,15.475535901924495,13.800316343688227,9.048137818165882,9.918724174115097,12.1216892205423,9.447332500558606,14.955539894398095,16.25376369173836,14.870075418485401,17.260894503265366,20.879292554154244,24.334729334337897,18.146864970511384,8.816964761792631,17.29631588378079,10.959359357540976,11.541534384006063,9.695143721711398,10.409782308568486,11.431129753162493,19.399551169225152,14.723130719301714,20.8254886183035,29.186941631237772,10.686519542101813,24.994015841468062,10.187701920800295,10.204762239723491,10.062442372324403,33.108865758498894,23.973148005244987,31.467323320276712,8.711647567867873,17.757110405133798,23.858524533319127,18.98180187368535,19.911406874179615,11.222236602550751,24.57185372467568,28.29588516109968,13.66998591709846,17.585465134763474,29.005856822342977,11.456858007393873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B55_02,15.83439263180637,19.856214343929157,16.575512924808006,16.15515193531488,14.131871722944949,9.296569149812607,10.037231982640838,12.17628869505203,9.957056693223791,14.223161934739773,15.502239867535035,14.69283902698263,18.628403703900542,20.19810407476334,23.48417050306861,17.13985106277953,9.670561826691955,18.390872835202657,10.057066343131142,11.962087632302039,9.080299546234851,8.837045010319372,11.33143308744628,17.91618753444528,12.70602526729861,19.72638294572601,28.411059325034685,10.179500865030489,24.166013858124224,9.098450829824365,9.431944601666846,10.346398327968284,32.08868794132999,23.060610506846,30.604044743878617,9.759194320624834,16.750480801639462,22.438059239462817,18.253757755590648,19.211630617669595,11.013946660675032,23.538379118653648,26.80556552231933,13.15377324534039,16.98930972328682,28.219987265564146,12.830889133172422,5.968973788621036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B56_01,12.524681796359557,17.258091423307107,13.634298936807442,19.681537347961548,16.45582416094058,12.35303131744889,9.712446024821755,11.483396928765885,9.778730289094094,11.682160096560368,12.432685036099931,11.423281103049574,22.69210500674753,17.340545609907377,19.02013185604202,13.468286853851605,10.293189547937475,22.37735312845084,12.099587087787734,13.187643670281412,11.061384287316175,10.626082321045969,9.913170511732183,15.782007623712584,12.141171446537594,16.913681946244015,24.422034669948737,10.85614634705536,20.662664341994187,9.77903399562695,9.72366611729399,13.839785056241414,28.11714472688605,19.773938312889676,26.45148842872222,13.467581956301723,14.295752505171203,19.640188245736784,15.130196784089474,15.06364486637409,9.833381802850193,19.809460831279203,23.500056445134508,12.593666626802756,13.8071941043407,24.65848708603019,16.629070192908433,8.950923714703054,8.858702963467767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B57_01,26.71240540076525,31.57236301178194,28.151641777106864,14.030164300742769,15.217149548819132,12.137355790640607,18.99566478591042,21.977976451581878,17.581047438344726,26.08010528367062,26.985659100645798,25.89111720260022,10.887195802207104,31.178601012682986,34.86938643797542,28.859914318310985,17.721480475077662,10.048307259260861,16.081810461877122,14.58274215733952,16.918854096622276,17.67487770442549,19.31578816904228,27.807040087076036,22.080829634904457,31.759872773627052,40.5297782678037,17.11039070534016,34.92055283818174,18.039145746251705,17.451718414150484,12.021049029976203,43.9951177900479,34.902119690704765,41.928534632279145,12.64102369441241,26.83125991996185,32.98843067018469,29.2965398060379,30.169074747494896,21.11093972893743,33.98502273427346,37.531525190162,18.49740496477161,26.368291484821146,39.17799730779391,10.387805675262094,14.993234508323813,15.671204313175526,19.351361181942995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B57_02,15.41239135848244,20.060714058675675,16.387821039322557,21.245716909107664,17.810406874819577,13.098491584183137,12.865251997621014,13.211641635210677,13.607196594509936,13.85922924491131,13.733645089858758,13.655919929357479,22.585328008779868,17.420432870454817,19.851650747940372,15.334464108556276,12.034782465151247,22.557078920630172,10.965055236027148,12.286882737385438,11.455563405352256,10.586371560980801,10.450210229502787,14.635990851431698,10.894955192642309,17.559232332288534,25.297284124998225,8.340617564302734,20.09971657689095,11.464462380264317,10.55195441797654,15.873091794674796,28.860383851164897,20.838408451920603,26.638009253892754,16.30782102941387,13.14128333027672,18.377940444116106,14.98639449980241,17.119196357951864,12.139576173152529,19.409283839444154,22.08655862719994,8.755415855111613,12.60386888005129,24.163670694045017,18.066751031266286,12.28046162948351,11.52567987971143,11.141969098874934,18.2341116598746,0.0,0.0,0.0,0.0,0.0,0.0
B58_01,19.874501747282736,23.37331791377362,20.015899847553456,18.495430768758293,15.80533235665586,10.56487995510122,13.456559111474977,15.082622260972906,13.504182597754296,18.39914900270574,18.231171822666365,17.21647897070898,18.021455046261,21.602671741207313,25.008493977115556,19.532876557665162,12.445352300348596,18.615105133770694,11.494152020632686,10.273379684419726,11.874599722104735,11.085341706708347,11.675040454470226,18.35246675376915,14.616524412627273,21.71237986162825,30.50379752165265,10.156440057443403,24.483248247884404,13.709825588239962,11.797125765285731,13.940633195303551,33.51882163197311,24.811420465721806,32.04968661447495,12.548238934663692,16.377574413152182,22.707862694491958,19.279267189823084,21.660237591343932,13.637464893551124,24.814806995848624,27.834589503049454,11.50601885127697,17.31688752388688,28.86763379493381,14.67297152167108,10.796727363547271,10.680531600963661,12.969446436080958,14.629643539507603,10.685303456576213,0.0,0.0,0.0,0.0,0.0
B58_02,22.03286517864466,25.766790934776363,22.533683527343513,16.155921343102083,14.72403060892873,9.857046091151382,14.147143552746797,16.5634407637732,13.642626656901298,20.611023989392503,20.856772323372496,19.771883504916822,14.245003008095576,24.795480326042437,28.6054185630567,22.579635215198774,12.924985840612008,14.910619463619856,12.077635661862129,10.94525556707789,12.580061130233844,12.49319466353281,14.156732253229704,21.65999266723489,17.214531489051083,24.98045628419107,33.88329315732436,12.176571694678021,28.29001991671375,14.410040329502847,13.14364998252386,11.825803050708906,37.20699704373907,28.21240482423733,35.69837312049527,10.456660810791185,20.15394195563348,26.630632805778482,22.78365263710068,24.516209180290637,15.614072154942637,28.162029986312955,31.518761553717077,13.832105751666475,20.42641229355987,32.64817975477769,11.520807763298576,10.36853932219601,10.81205104392969,14.531740943821543,11.252998806536649,13.047434396301208,6.575607860228492,0.0,0.0,0.0,0.0
B67_01,11.501728799228824,15.669962120289753,12.129277150461578,22.913300250036848,19.497585410200234,15.146080666369299,10.443827868102261,10.823776840359812,11.702472773159712,9.92183770037571,10.080678511901839,9.125306098703767,24.6558852805983,14.712911410287294,17.590465986177254,12.391072034438338,10.616147150962698,25.30623497556505,13.976042123372608,16.39866430594632,13.221949477232231,13.295690597215364,11.20751201578032,15.99424475602074,13.626281433998084,13.90572054918598,21.128457307409768,12.288716238288513,17.53873837846951,10.580192696896574,11.250300385435205,16.731368475663928,25.078305932644543,16.994570237737857,24.067133172857798,16.4010539846903,12.60202299411549,18.15185282216569,12.81736265998346,14.211213251217767,10.838199355691062,17.894900828966563,21.55612543329797,13.199915542962263,12.328003746634256,21.541728797031116,19.89766805688444,11.91438492956212,11.824208366224394,9.860471937433324,22.64462878334713,11.894305031289857,14.336672225387323,16.55786113098084,0.0,0.0,0.0
B73_01,12.039990615762727,15.88955787604516,12.880635331817723,22.1335403123347,19.397630622704263,14.154279334329965,10.764458210712716,10.338983994333336,11.86181860441551,13.012079490776063,12.591741564356862,13.300283731280697,24.2180635843371,15.844260873519524,19.0393991105014,14.560441761993435,12.135429131406992,24.630732848878697,12.57214064867093,15.043653957686773,11.544915411357977,12.293970361405753,11.20935028184846,14.038451493255442,12.878424544635559,17.994166209238823,24.38696300702618,12.753745321628411,19.035696522122,11.647312043655917,10.327327340201954,16.915875964595177,27.29344731792087,17.786113022372415,24.579733112840437,15.453902851291616,15.853023559013407,19.806121179032203,14.757438019239029,15.956836480092456,10.14238577883825,19.74626553538088,23.51383313761322,14.617031028018129,13.278560365522896,23.368086768920058,18.582574862470885,12.483488095768836,12.89841107305688,11.902100686075622,21.89459860235807,13.128165580904835,14.5647505994162,16.32426883693705,11.200056838116609,0.0,0.0
B78_01,13.488759214578542,17.832087679436302,14.591735984854934,18.060743104981057,15.581828443166586,10.034962680088663,7.602523059374872,10.503711196255908,7.640545108027411,12.79668458757927,13.623906899517676,12.723260267265427,19.85535222667002,18.643086644736147,21.553034230243398,16.086539332848364,8.365437823232387,19.65947816364557,10.759470539509502,12.989320103537764,10.023850251297485,10.76619269574312,11.453410904625054,17.625711035410006,13.03386614973932,18.171804667971834,26.496754050902474,10.877971207398808,22.370685036832157,8.419722735780555,7.083562505380089,11.636906920522232,29.911575295023376,21.154034949029974,28.10856799075958,11.653714937017629,15.96863113704813,21.14392448503798,16.305149625883395,16.675457971434604,9.562212702367695,20.58700731513391,25.099028072307622,11.1846634073962,13.534050298689282,26.084367123540993,14.464966155241738,8.73888587927494,8.804030044683747,8.61566452856391,16.79820292152887,11.74035242480168,12.737912233450672,13.213418460503542,10.967508035498263,10.975284405875305,0.0
