,B07_02,B07_03,B07_05,B08_01,B08_02,B14_02,B15_01,B15_02,B15_03,B15_08,B15_09,B15_10,B15_12,B15_13,B15_16,B15_17,B15_18,B18_01,B27_02,B27_03,B27_04,B27_05,B27_06,B27_07,B27_09,B35_01,B35_03,B37_01,B38_01,B39_01,B39_02,B39_09,B40_01,B40_02,B40_06,B42_01,B44_02,B44_03,B45_01,B46_01,B48_01,B51_01,B51_02,B51_03,B52_01,B53_01,B54_01,B55_01,B55_02,B56_01,B57_01,B57_02,B58_01,B58_02,B67_01,B73_01,B78_01
B51_02,33.63087777601047,32.067903288776805,30.44527792218951,45.58331798238559,48.57896201510243,30.964265714535003,22.532220011583565,25.01224192930126,31.016789743316757,18.321108920969184,25.86954012253065,23.077615424903588,35.6270961602019,29.34336404181916,13.223368220481357,17.14510833289302,30.0329640573498,46.520049087466816,35.366017519719406,27.075829223868844,25.867609470746235,30.002068508940276,23.608795539609037,19.971676962269715,24.63206642830842,18.67354561327994,17.881560823415732,37.33624635204428,31.603817270552227,34.392718866466375,36.222932208503956,40.63775424124757,19.775106230562834,26.63299484974159,16.775822219838354,40.85304566073973,20.275274154054607,19.37358362215513,19.780659956723397,16.965485175145993,29.955974019959392,19.93506057481926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B51_03,27.487912180847303,24.913844152388968,22.958356313763264,34.97912594479876,41.05974486009177,19.52038118070494,15.178442603860482,22.680289651533585,21.467890221311475,17.520187920630576,21.10028003794507,15.395903333361696,21.098194731199033,33.513429801985815,21.427449261448196,20.182229299851418,18.242155287119914,35.56818576728167,32.98568243694039,18.53413355463466,18.865983490012468,26.514151240330616,17.593907983466128,18.717922638772006,23.676225586823467,22.20571426145087,27.289977989923596,31.40440888685581,33.008145113318776,25.795308647926518,28.115423260428937,29.510371510420786,23.84595713973013,27.057437203513903,19.918490361032507,30.71457946923623,16.15003460997888,22.651876771481913,14.841081766910605,16.37453612958079,20.957332235696423,25.45724784032156,17.694129179605483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B52_01,24.355763895900996,32.1513206455208,29.00723636510896,35.00013085321144,29.354870940242538,28.189765524076407,25.25055404978209,16.132470045628818,26.878434796114693,22.306610985883108,21.64864852681791,27.68583869785328,35.921146591823685,13.832168532096672,29.61875866974775,21.204523963478028,37.72177136176725,35.18922620310994,14.142096570769398,25.215762672053362,24.865042788200668,16.220177632580874,22.370477976524704,21.321103996484794,16.956373445351822,18.239140750606165,22.86091590623365,18.56049993377714,11.730215550825138,27.13625194179768,23.65647140819227,33.40803276292885,26.032868592767826,17.868156530910618,36.845041492425274,30.58917696716525,25.233677604818027,18.150174091995897,30.068170209402968,30.009429911204517,25.973489777793308,13.78559268735212,30.187122667383715,30.898049155967545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B53_01,34.108509316396464,38.6758584764121,35.75555214742353,47.06639673595204,43.71988816088596,37.272128760063765,30.1595371851586,21.272472092527003,35.050948238368264,24.07807392648176,29.330045939077472,32.4444271025855,44.0957193811481,12.009041236794566,21.20490196174968,17.28536160201598,42.57239779810692,48.8137831659219,24.618790070796848,30.681057837856674,29.503347891415974,25.11392285909453,26.916657610620906,22.76577406358992,21.23503183885976,16.873982558384977,13.38523166832628,32.37792556885204,22.231983887671106,38.028045070849494,36.31228086792766,44.96534533700812,23.28030379367899,23.82782289891956,34.13332832569419,43.04241824215638,25.97442836371763,15.922463011190224,31.324166416884914,28.96396709205164,34.471810045581826,13.374487422925087,24.478870830513156,32.43672667203817,18.408386481305364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B54_01,24.30447714079093,21.692224865889933,20.261980656126568,25.393579399821718,34.38184878214195,13.181980868508456,15.398118426740647,25.075058619254428,17.735734347911425,21.598233786555845,20.343959255838882,15.728558990357627,11.789979679081661,39.15411602440325,33.178968191714425,28.82311349263606,14.185023216495479,25.225593538428253,34.27552575778663,20.651644805855632,21.005001996112036,27.45219093449534,20.897199975187515,25.70551759704527,28.44055257997361,29.23122350234681,36.391635408645506,29.20832660650873,35.05343720423137,19.02434875850984,23.42375163757876,19.687702839734584,31.8197185272053,28.882425575735017,28.53533710317005,20.466253769428114,24.313781935701652,31.281230863657967,21.1054753698543,22.90891142233221,18.009161083176206,32.7113989004579,30.46077204191805,17.82413570829673,34.3766128582692,41.262952185659515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B55_01,17.93331936187198,17.263683785755845,14.823036421241023,23.938268932504506,30.755954299332593,10.308128537830788,9.818775155819754,17.910043541123066,12.12952824961878,15.155196750467004,14.87484661091328,11.297010418138301,13.760411727598257,31.99584651724479,27.069288285584136,21.602885667284472,14.249449780862262,26.78752213515404,27.810107095351416,15.177500909994865,14.925221820801118,20.74791361517217,14.096116207397522,19.019629058754845,22.21453454645281,22.531110473154833,29.948887127247083,23.863765044923472,29.58556860419167,16.604394615556135,19.357900054371882,19.603645955535498,26.138311573230546,23.868086407117875,26.53504749772021,19.461794650686596,16.850022646498733,23.835036439631864,17.235630362303315,18.24689330042461,13.815777905588902,26.84563315432031,26.19222431043166,15.592353031354875,28.248611979867785,34.34784431059241,11.731376433799435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B55_02,18.165613681203627,19.54211562774268,16.73791293503497,25.03034682786062,29.778458261625396,11.608807861148538,9.3907205041061,14.867907481618282,13.542583544716935,12.545109929687584,13.657385999719295,12.209561387113228,17.14562264909857,28.316446723325598,25.6755663002785,19.1823571490031,18.6341671575935,26.626445503152286,24.153404183466357,14.715259635492279,14.282434381163071,17.361652177536612,13.085802206186957,16.79135918651253,18.199662931825486,18.88207183083363,26.736600030714975,21.804681698466233,25.905835014687515,16.17863745666085,18.253109793116053,20.69205961243257,24.125508943058747,20.306751271511725,26.415717520926766,19.815310321693865,17.04506929709093,21.155504981295586,17.647308673590185,18.187407724146,13.712026634627671,22.57778958870472,24.478692252980505,16.385413031395526,24.09222407319827,30.67613999041504,13.653223991906938,7.962316505347003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B56_01,22.421646277410815,21.631144135970974,19.11006719111664,31.32434067908743,36.75714789204243,16.23967956709531,9.75854580647702,17.483256905836285,16.939233341724314,12.208858585876774,16.507830696275335,11.708952831006293,20.02811155236456,29.974900140698647,20.357491213560486,16.78184150015973,17.56419564772317,32.56590354499294,28.568257457175548,15.402402045257892,15.261865645222343,21.534505774698484,13.52507777654422,15.90639708572528,19.754635386963788,18.421361394580618,24.342032834483952,27.98988080115832,29.532642469993405,21.694009062188844,24.224820312800183,26.100827066302,21.539620811784914,22.55018235206669,21.21640793104011,26.510429755074462,15.577221302926032,20.773010121199686,14.589999023821527,13.571566710233194,17.09583472288732,22.968480833254027,19.671180866715467,12.161524887897535,27.458874195718153,30.1815842853242,15.499437810121162,10.604753152755915,10.305539999912487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B57_01,32.50002380291991,36.83691533953514,33.189070907328784,38.314219815891995,38.89778400667528,27.522500951761092,23.660567355201795,19.860157872046283,28.392422753663563,22.97105048423547,28.406777681051626,28.71706222773386,31.025144844009205,23.824172698931978,24.69834388878867,19.24954819809458,34.863549119550704,40.60114286064846,21.87040371710333,20.229555392989507,21.24781787978855,20.151902719142672,19.79750490983532,21.29939049258622,18.938683975471495,22.386534905161344,25.657720130038406,30.246236181810588,31.132722716115268,33.1942524796557,32.61628496391845,37.25693027677074,31.588107894928488,30.13252830736061,36.75386413150563,35.559100508025395,23.913281166224404,22.902211418258336,30.149798419820918,27.758922946643967,29.87675664225782,23.14339945635379,28.047395956758518,24.492712525184864,24.273406594099136,25.298941633211637,29.339548529256497,25.058945428334674,22.19455265027568,22.475226659760295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B57_02,37.84987150758761,36.364849444610954,33.893818097178155,46.33036236868583,51.01776566005829,31.60489665905866,24.25937830552304,27.5339641233666,32.63181354162899,22.263174058113353,30.50759889078211,26.439966484161772,33.18224365838687,33.849279295819876,15.53567350335535,19.796733335929574,29.794581672907388,48.1352340675448,37.52792749288907,26.086028280429392,26.280348881584892,31.99887518209995,24.36166253986617,22.991900110064833,27.80216382102482,24.356888856398026,24.589630712380917,41.0269685487417,39.09239349120801,37.82542862081668,40.01490446922314,42.29934519901627,27.52359257475914,33.72197469896993,24.278020610200834,42.85041715495077,22.205667508624895,25.145661180651395,23.486200246819664,20.073882162892343,32.94731771761633,27.658878500877456,16.54633693587391,17.316848558950827,35.80670962826158,30.506384146096877,28.878128439013004,26.00199955941688,25.549596766552547,19.853122444429815,22.773250846645873,0.0,0.0,0.0,0.0,0.0,0.0
B58_01,27.113253654503858,30.535882691911368,26.832853233047505,34.66436357614059,35.65532289933968,23.308948596734076,19.040712738552994,14.801788756106719,23.23324990979656,17.976585143145286,22.164113460315956,22.615875200098575,27.835166255699715,20.349554479980604,20.702747831980105,14.06905003244132,29.685533238941222,37.31086462233584,20.415586056984907,16.5994505180642,17.448261124439483,16.837481989430305,14.869537251893709,15.337635873133546,15.774700008020076,16.71531739060308,21.472803202629013,25.547785557861065,25.97506961462093,28.193099611550366,27.654571718173962,32.7729836853364,25.087086620046964,23.781138936118978,31.24399890065384,31.301188494684006,16.422738297703564,16.294453178140905,23.55176136298607,22.529318895771524,24.222069940994032,19.172469111652877,23.99017332159788,20.537079464840296,20.97871917891865,21.760725539921427,26.39114040430601,20.482817437931175,17.822599262694197,18.326407616631855,11.670660970378847,21.12380482788155,0.0,0.0,0.0,0.0,0.0
B58_02,28.43587098907043,28.582152516333412,25.80637364472077,34.10124511408557,38.26490336980087,20.009729084788592,15.69040651171903,19.230587929281377,22.207552001613013,17.05398202675848,21.731004606764223,19.098792800461432,22.805424067521205,28.711546227869135,22.05657157118238,17.949686803723594,24.531475185162556,35.410111094241906,26.819116461513197,15.983259518968781,17.089342981712857,20.897720278705624,15.049171806547498,17.463999520415694,19.606906021511076,20.672043205988476,25.466638718203242,29.370218791928618,30.528500832178654,26.764271208055813,28.433060918870265,30.63525313157296,26.436782636548777,25.692948636186806,26.91454135006145,29.723114487023693,18.29587206610822,21.98203577022836,20.79170460363471,19.925031904216876,22.58973214529893,22.899100818018333,21.990414728820486,15.132072028275216,26.781089051552687,28.955590794095123,19.16169669582062,16.629643892154238,14.51534454916045,13.830715108040078,15.61847563101686,18.021961001131157,12.384277485355389,0.0,0.0,0.0,0.0
B67_01,21.83168048081165,15.92865964469535,14.954941316698502,28.70547596045877,37.21184598125381,15.918100253129493,14.008104766315459,24.13892318168976,16.15467992615437,18.331609224266227,16.8783565840103,10.421307463568652,17.016156316566665,37.53217439161758,28.276721153158313,24.998593645604668,10.055705769665312,30.074863859379676,35.6807168537909,21.30980415295915,20.512799482255875,28.293469379474033,19.725909969400764,22.567321933896316,27.96747542169595,26.26125736665016,32.381522811754046,29.83008816277485,33.57295911219603,18.971454838854584,23.93282990848104,21.8319473012449,24.5045794477837,25.176870397143126,20.679522915878938,24.176801098708793,18.490114880894264,26.951622543994294,13.386339525860052,16.624191430278394,16.065146589384838,30.74461450154626,25.940470298168332,16.041664511249035,34.46053475831807,38.12599902720171,14.562612322601295,12.984946806254614,15.90358302335981,14.44953915356015,32.496474997370676,26.959305953626455,26.616070522644083,21.57073390126198,0.0,0.0,0.0
B73_01,21.048580539864364,19.889516234514563,17.50623219967239,30.562400477450637,36.08506627912828,15.884885210565978,10.454843963710216,17.718842540778724,16.245667715435793,14.444857495668721,16.489168677146992,12.258745444642672,19.885379140727657,30.087765923080376,22.142064505193353,18.418962231299567,17.12982159153943,32.1638882489467,28.142530729037617,15.403874908721939,14.18441853263133,21.48279991672619,13.455562565769721,15.477273607965195,19.91649785016349,20.01146643160472,25.803081951809848,27.14490727741123,29.157165958393815,20.829293926292745,22.98859163429657,25.228012629267365,21.72919042047378,22.00506162513644,21.58865310881428,25.630079708425914,16.76866827819062,21.622071109733984,15.29692511189896,15.200942409798643,16.09145981169628,24.264899286171094,21.98861003824073,14.490882092417039,27.59476178474094,30.764395711360432,16.35712958006399,12.046531898448151,12.2858805310644,10.597217072734885,24.480462444461196,22.713472658923294,19.49082634830384,15.98623198076581,14.138679744260074,0.0,0.0
B78_01,19.114843635281947,16.86266009395899,15.216335602420433,26.35510290556504,33.112253248927594,11.528055547253352,8.212435168418377,18.734496894805552,13.106642794537123,14.235986530926636,14.429853480038384,9.446044387101576,15.038925774621582,32.855642365264615,26.16813842151408,21.65541016119423,13.274137419346003,27.14867647383162,29.63537106750005,16.69321442209516,16.054178498313725,22.493280883222038,15.48493779057181,19.16865335103959,22.48275562276349,21.862291321103072,29.15093038378731,25.534899922590384,29.58677975343999,16.502034716975007,19.829124769978304,20.3352419367515,23.829554026425747,22.371946505861274,22.825259128250078,21.265592547742457,17.28648729468936,23.6319009092568,14.836779397024296,16.27786309485048,13.284615477019633,25.606348654346828,23.86131857248655,13.28669680222338,28.254067426976903,34.17963523593721,11.52000832972469,8.48854802566482,9.66888088128372,9.940497027837168,26.323602917512844,25.3978646157889,22.16576122602139,17.040878505510364,11.712164547513586,11.124217665380433,0.0
