,B07_02,B07_03,B07_05,B08_01,B08_02,B14_02,B15_01,B15_02,B15_03,B15_08,B15_09,B15_10,B15_12,B15_13,B15_16,B15_17,B15_18,B18_01,B27_02,B27_03,B27_04,B27_05,B27_06,B27_07,B27_09,B35_01,B35_03,B37_01,B38_01,B39_01,B39_02,B39_09,B40_01,B40_02,B40_06,B42_01,B44_02,B44_03,B45_01,B46_01,B48_01,B51_01,B51_02,B51_03,B52_01,B53_01,B54_01,B55_01,B55_02,B56_01,B57_01,B57_02,B58_01,B58_02,B67_01,B73_01,B78_01
B51_02,17.872472948677295,17.58822728993954,17.393843981884835,37.555071335062635,32.88517705886318,29.74372993608787,24.619730366918265,22.51195442828291,25.887800154548685,17.830397303272665,15.932039563647722,18.493863128971647,41.957183152459116,14.013630659328554,12.356105434519193,15.13884993495077,26.060143248214036,41.432487759484765,24.756505549046533,28.546823195915216,25.11191856277308,23.648669497428184,23.122657841680994,16.06284110691836,18.88318204177843,13.768211883480921,13.372019771844531,22.946406200616636,10.007946334471816,23.67891610610826,23.133377388806522,32.55872893857436,14.827346036458996,13.554937941150435,11.606345278092586,32.409322289586385,15.04084906815873,8.85112019712811,13.815474803427819,14.759622389224706,21.85395220117508,9.33828357323747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B51_03,17.460222268763836,21.638567201910572,18.144737645608604,22.094292263378236,18.614701824327213,13.202084009337964,14.025062960005902,14.663141953357833,13.786260872119307,15.738055682039315,15.507122774724651,14.944670156508064,22.352139689135782,18.78487607479674,21.068757281263956,17.101733825382198,13.010747713555812,22.364710572471484,11.20541607576679,12.45146075515726,12.688698966752472,12.131157767594024,11.501321975202867,15.916596289835079,12.058063794326827,18.45174668518991,26.476741047301065,9.59412845950786,20.794016945845026,13.490948312849216,10.043195746218217,16.73205050234095,29.70583666726432,21.94785155847222,27.182486818212364,16.846631363435705,13.148268895334674,18.24178188983961,15.167121390630625,17.884083697526467,12.69050491709939,18.95354897508592,22.176310545108166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B52_01,11.682698613289373,14.444763061800936,11.874375572539384,27.308530080740436,22.960190264950427,18.769590679842715,14.199952891810613,12.984488377365885,15.077924556462246,11.36665309898452,9.20857916200372,10.85375723347642,30.135765519614143,11.35200633466467,12.938716274585849,11.051807426627112,15.084494220084895,30.128737601071933,14.828560438887557,17.995335285651457,15.009800273430866,14.384477272238321,13.053753828730365,12.140842801473024,11.80009033661168,11.853599631325636,17.876769635786193,13.344568575940363,12.185423400453267,14.332172589217265,12.41439412951214,21.905255719796273,20.96654216596542,13.40116635217741,17.995089565961205,21.377204619113723,9.496353548357076,11.554609203170067,9.0083251477018,10.916700589856266,12.269933071634147,10.219954791849114,14.063770767452588,11.383118003209376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B53_01,17.688689279664597,15.185577184150107,16.163606345929505,38.576935623558626,33.71390154298994,31.129914092475317,25.29467357063408,22.49759645008663,26.229109527531744,18.120313757444666,16.62231883768709,18.49388955783101,43.07290507756417,13.819406973822218,10.738977111702832,15.053200255698444,26.69819352917043,43.18383007873437,26.373391700239917,29.773849698439996,26.143235146228804,25.187518264269006,23.63588105059151,17.796991963814357,21.303880625409,14.44082698351589,12.245985385956805,24.80064558100818,10.135239467379922,25.245606389794666,24.456020490085276,34.22005071816067,12.182258592346704,10.765250214868518,9.460825619796,33.07128754549179,15.967580340292638,10.871488985048538,13.75306947927324,15.528257542658372,21.781096388497165,9.74887235914753,9.538730456613154,24.06571155850978,15.09695262700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B54_01,25.016737065713492,29.822598840654596,26.3014617137426,12.688186658857576,14.716202152438976,11.664795972495545,16.554290232104258,19.553502655548918,15.750415858836538,23.907817192303426,25.023845752198877,23.63005454951687,10.381464897198148,29.387690467689563,33.293634050271685,27.370180881722984,14.718020476560614,10.572739415922326,16.016722199433595,14.947377743307367,15.270208043745114,16.667098164815187,17.98396795025119,27.32539566408031,21.943291924996434,29.647291840060024,38.10552597510862,17.16377742242579,33.73673196373777,16.94489011313941,16.786978303631727,9.996561566895867,42.61977350986527,32.904789848272394,40.51494204866052,8.768448221898804,26.605616233588012,32.80279343538115,27.93293368644985,28.459076112745027,19.561589626889475,33.09463557966703,36.998407952191414,19.198437164615086,25.32261022612055,38.04577742587977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B55_01,17.09051546318951,21.05233125843056,17.61348688426889,15.293952169807135,13.798777584690697,9.156899642356587,9.943935918193837,12.041374900544167,9.648519386106184,14.825269092195054,16.55183205257896,15.160862908103182,17.472660275291886,20.723419956701242,24.158152681559113,18.002403554944102,8.997456262107706,17.351219544097997,11.021471331218713,11.64917443123564,9.762463563646996,10.439538796004644,11.470008368215215,19.54666009072225,14.687077579929564,20.70954911855993,29.0216911035334,10.83859864825177,25.1788938081675,10.392198805454438,10.476841864356544,9.933983620104367,33.40131518634801,24.14748966534522,31.686704178827014,8.595173358735856,17.917007895492045,23.90141191343929,19.092021339833586,19.96554854337019,11.484431483898613,24.438129649715382,28.164477500853923,13.64377173743349,17.524243365179466,28.815416911745455,11.733993843456021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B55_02,16.627994418991396,20.799856127686045,17.37951285730543,15.837110946947721,14.020779546865187,9.28910279265248,10.178945893953326,12.279556967536857,10.160055372590945,14.293460793625487,15.951401782769873,15.112882494441747,18.72372289190349,20.227263576421905,23.493768225349086,17.176647596153668,9.883852876589685,18.34498994570674,10.133188622316762,12.017746384024143,9.144895152718199,8.850499091468876,11.416970618826932,18.16485618262177,12.730683661502399,19.77966798483358,28.43731841576944,10.385223224337555,24.515495211511162,9.351321907661255,9.73044444831132,10.093198337017288,32.55240718550439,23.41136124468864,31.006594726102687,9.519330378222234,17.022781533240206,22.62493000724409,18.535275005587213,19.448400262098765,11.372151508344446,23.573114593519595,26.828678327678226,13.223201511838246,17.087277048117322,28.218807657929855,13.027059501838286,6.007923225807407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B56_01,13.210378536965157,18.103110495728114,14.333702254140666,19.260261082270123,16.16093040055795,12.28305885790081,9.834927151651979,11.628993646058161,9.7638576490467,11.786099040733488,12.853157571678409,11.800973247922142,22.761550926760343,17.420762947860492,19.037934892744506,13.540162956779742,10.284936308455952,22.312205048472865,12.203536997521464,13.211445687040706,11.102097014959108,10.660049595636517,9.948852936441417,16.052669044985485,12.236163458207098,16.996304151148472,24.468347709796827,10.895581417838626,21.0317110997985,9.827819507991597,9.795569550959316,13.491747555258367,28.59194813973073,20.137943875000786,26.865180600159995,13.125752810831743,14.554594473585029,19.85663289381279,15.404198631480224,15.290483802600637,10.04777339232346,19.865279944471393,23.561223669789957,12.690859142198095,13.921643696133444,24.691308587921714,16.787296963409762,8.889487327729979,8.93009310973018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B57_01,28.31542138150365,33.311931966470844,29.77132193509729,14.21853679736868,15.933699314955907,12.918436143325255,19.770667554493116,22.756411992106838,18.605744112461075,26.911237090910593,28.23469208932213,27.086568024324247,10.649902936478837,32.0036436045653,35.72244320454481,29.73351407602583,18.721395425029833,9.649595484472455,16.789529302055506,15.242764752263339,17.679022509999545,18.43712182940166,20.169976263175176,28.856617649348276,22.849023237201248,32.6390143786766,41.393327960310636,18.220003522097006,36.141234540947856,19.16860417055619,18.655198660107924,12.61926229139599,45.32979019787671,36.08305293523821,43.173688866904754,13.323040327377045,27.990695046512315,34.047303954775224,30.428943759548186,31.221087273360386,22.298688578296392,34.8502245861647,38.410727228017336,19.253221246967623,27.25553205024308,40.04161142504947,10.547102478629466,15.75645848783505,16.372981461946388,20.111099804560876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B57_02,16.09353184442204,21.02611627522484,17.19205736525588,20.351772836680055,17.13433151055012,12.529301235067392,12.84469315652064,13.385550952343232,13.354247889402533,14.185476884087567,14.380432392427643,14.129608375928791,22.080022953205784,17.887915076303084,20.358755332311482,15.811622595698479,11.74674666059791,21.964998006660622,10.677008218113361,11.804022690913644,11.053615939873499,10.265040257063339,10.246382003096963,15.152394424281459,10.978121218869356,18.069397001725616,25.83725997902164,8.116327263016032,20.94318976703139,11.311592573530787,10.388277195420255,15.086631920849452,29.852733591086015,21.611650310714197,27.54498308238933,15.597857598235883,13.742709022681009,19.06223026870411,15.682163967170935,17.710699664406988,12.33637281927762,19.93881448885448,22.646866906164828,8.83476920924949,13.038577685876927,24.707107764943576,17.729810335965567,11.878121955169798,11.312112127568053,11.142940674399208,18.54509350600327,0.0,0.0,0.0,0.0,0.0,0.0
B58_01,20.788052901688285,24.48066448847417,20.988409818145104,18.069800276347046,15.63776669044954,10.461882438351932,13.67623455663233,15.389275547535062,13.735341536745059,18.735991579825075,18.918035845536135,17.824401199628443,17.80087284063944,21.97386184869025,25.366503315765176,19.901855888461224,12.677641053268411,18.290012229958002,11.591943984395751,10.207176232923272,11.957167749582256,11.159803631946241,11.892708729502782,18.871602565500844,14.823198197471244,22.079013780209053,30.874699894976754,10.517113662867027,25.186492184355608,14.037265446510352,12.168575621361088,13.664121579764439,34.319882400364385,25.461326028458544,32.78319027215514,12.249413623372178,16.995746485216387,23.23154391293049,19.88152083316734,22.178676184818112,14.144791216174529,25.180832396975205,28.202548411299148,11.74407967287237,17.703402789239394,29.21866294948595,14.61797410213488,10.839829498058263,10.746281997802583,13.181185219348,15.135855367032958,10.674078467854509,0.0,0.0,0.0,0.0,0.0
B58_02,23.209781626093253,27.107659301038243,23.7433472429269,15.85697090819963,14.819833565955655,10.041002042041816,14.549033642091983,16.999960621061103,14.185700271824354,21.0982731881863,21.747367459438816,20.597982852152512,13.917332602506612,25.298963557839226,29.11500382794341,23.097896681849807,13.470031071630075,14.461126847549997,12.403146085017791,11.16227331182954,12.936891847074198,12.84975841564504,14.640070291110252,22.36889879564268,17.628299400928928,25.49916323983276,34.402982472371086,12.82451946572351,29.154412927004945,15.035135155856509,13.853375156316455,11.749565674644002,38.16456543858,29.023021292911043,36.59100037192229,10.40980926565218,20.946792228080053,27.314460425739043,23.5509871919362,25.194309026192975,16.374137908390715,28.68214533384186,32.04664170514718,14.213764969429695,20.975834105008502,33.14881351245549,11.421309205325858,10.68835306353298,11.097889193836282,14.933285131141737,11.569872972072153,13.049392677705145,6.699502404827881,0.0,0.0,0.0,0.0
B67_01,11.853095689334905,16.19156740324674,12.523908334526782,22.85438528558735,19.493076446861465,15.350368371898785,10.738444974580196,11.00833177771554,11.783380799524462,9.85708616883824,10.192809158593876,9.235145818663936,25.1123305615628,14.520327209615855,17.29479485954631,12.23283621389164,10.720067500641951,25.670981762821523,14.248237524659194,16.661166948538742,13.406949228584123,13.463887733019911,11.290031719758064,16.098325846195166,13.724086207419019,13.681486196619822,20.77079422534593,12.414099656182074,17.548174802520492,10.68051447497208,11.365810817499986,16.755369815273312,25.166410387745106,17.03002945661596,24.111341961037432,16.440837181452263,12.581292330117085,18.084359299431426,12.800814874105496,14.186844717725677,11.01576815970375,17.647360931764563,21.27933399670756,13.426517294501648,12.243312217422714,21.18771842594106,20.487092328008586,12.167653439218988,12.201465708716537,10.136753657543665,23.793617181063432,12.17641895029804,14.85397445915551,17.31676558168643,0.0,0.0,0.0
B73_01,12.44808478086431,16.482515466923612,13.347198115221095,21.88446783742397,19.265592709047866,14.186949800518033,10.897239160028695,10.390981425001797,11.84297523081255,13.00264367681818,12.853881702693531,13.542214577751668,24.472532045440406,15.745276464028008,18.887203541848525,14.514397105985038,12.207221625407584,24.80185711755874,12.70415732252511,15.152315253636372,11.555590544719585,12.32437780076605,11.232194224282546,14.132438296888404,12.92295176133451,17.998045994338927,24.288058371844777,12.819853457997064,19.22827007849876,11.740704117393651,10.367130260877264,16.815009918015715,27.561518975237814,17.931983556294696,24.75604630367725,15.289303878997126,15.975971160265258,19.860891454497125,14.861550950543027,16.02514106345791,10.245355793835433,19.6627143376213,23.417827857359644,14.78911056834428,13.279324664499073,23.20849360907223,18.973728085498145,12.583105372819324,13.135893731579191,12.093145225140326,22.82904833327956,13.289576463190627,14.934146672237254,16.90361389370446,11.442328123375594,0.0,0.0
B78_01,14.184191713582395,18.66663178613122,15.291280783506544,17.80233459876499,15.478685636699826,10.052454047818301,7.694634348498834,10.542260487169377,7.703464011911195,12.793499662797728,13.970793029213764,13.04699014724241,20.03047586832255,18.586035854669444,21.453668200248508,16.067425243618665,8.456286840845825,19.696171925894483,10.847094361413737,13.080834760023887,10.082895491761848,10.835457651959212,11.534340694796857,17.826559111885473,13.058704382028118,18.128591307828742,26.411537191751357,11.0096266499035,22.621575912616052,8.578482065212894,7.230426715819327,11.415833063354587,30.25900462509154,21.402639833149156,28.376062422301924,11.47844831124989,16.168905598830765,21.250528189461964,16.47300540756662,16.79654394549883,9.806863976742177,20.476136934742204,25.020756037867585,11.185426693988902,13.468962791326318,25.966473389777274,14.741741940492453,8.832775983409347,8.978967756895296,8.699875205275541,17.628574714252238,11.597566840359418,12.943858066617825,13.634664385217143,11.255052404636109,11.126338417800435,0.0
