,B45_01,B15_01,B35_01,B56_01,B07_03,B51_02,B15_13,B15_10,B38_01,B39_02,B51_03,B27_09,B46_01,B27_05,B78_01,B15_02,B07_05,B39_09,B55_01,B07_02,B18_01,B58_01,B44_03,B15_03,B35_03,B08_02,B67_01,B15_08,B15_09,B27_07,B15_12,B40_02,B52_01,B55_02,B57_02,B15_16,B37_01,B27_02,B58_02,B42_01,B57_01,B51_01,B73_01,B15_17,B27_06,B39_01,B40_06,B27_03,B14_02,B08_01,B54_01,B48_01,B44_02,B53_01,B27_04,B15_18,B40_01
B57_01,0.8666172411456236,0.6589126908065767,0.5573059750055621,0.6813625977813845,0.8000302181381137,0.6360222685111945,0.6406461119860825,0.8454737911621139,0.7781982145936409,0.7841392656701756,0.7338810357763639,0.9013224859415077,0.6803603739266167,0.9032017062412552,0.7396739075691606,0.6856711000669771,0.8001957059942983,0.8957066341527727,0.7197246901095152,0.8032718125414786,0.7969622363229744,0.36922270017525033,0.7194547982497059,0.7352493870558269,0.6386348546438317,0.8496354465889838,0.7247269334940671,0.637876689318028,0.8614652773562173,0.849377759519242,0.7125720270186858,0.7378611335002933,0.7245560923083469,0.6608718625293596,0.4556534380573373,0.46664875878823403,0.8767794764123411,0.8775474606108523,0.385375388817406,0.7410878115985718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B51_01,0.8360265698928676,0.7140779844968025,0.5945401920094946,0.5999588456141026,0.622804302433058,0.20430199947356756,0.6097934405383971,0.6844917046042481,0.6849951013740078,0.7874064837371128,0.30394183499701094,0.9052237355139678,0.7406375567562388,0.9432837050970043,0.41758939391821903,0.6711296957828042,0.6211901317469738,0.82219885017097,0.5532532210307667,0.6321381565066897,0.7932146031106424,0.6190972542339243,0.7892948985567402,0.7594380522502375,0.5263936089511368,0.745814751516572,0.6597594118344504,0.6082314634692885,0.6690101251483684,0.838281013258656,0.7613602480052284,0.7418391737926151,0.4430697360094851,0.6022159760430469,0.5838900612380735,0.5738863571438338,0.8188815599504085,0.9094084949897951,0.610971676651303,0.67053984685528,0.6646010714895874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B73_01,0.7620753808864892,0.8733802755466147,0.8211131286159292,0.645815564414482,0.7845331095925953,0.8173093366863177,0.8478304174123596,0.6740375938715693,0.6406041757095082,0.6719945580005516,0.8435548340720794,0.5951342788268806,0.9044346459281879,0.6493264615236372,0.7202058526400117,0.8252006314408202,0.7743747426589194,0.5416613007671618,0.7050648731169741,0.777114866147706,0.7026523026805915,0.8708912912641767,0.8329896342542622,0.8287165304623155,0.7715370486805301,0.7609684846060335,0.6793813460546585,0.9287920977215292,0.6539361599639353,0.5185247743229813,0.9103376231898639,0.6628921944833253,0.7501594228206041,0.6608637569907914,0.909415759381133,0.942059979391411,0.7661929013213095,0.6545881573374515,0.8905646899419228,0.7273456116528176,0.9248972095728014,0.7926082174114807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B15_17,0.85337672985058,0.5811574327645532,0.6091257787772298,0.7478328056671842,0.72397266322516,0.5645637530117168,0.5447131712263715,0.7653619638208191,0.7943552197862597,0.7961306869398618,0.6891007250718474,0.836570071255605,0.5983346816240452,0.8330145376698369,0.7084861209608974,0.6127844239922762,0.725100826689425,0.9064168138094643,0.7119748958742856,0.7220243193431413,0.8388470141480845,0.45012492079859445,0.6709591783431166,0.6625492165483031,0.6490454490699405,0.8708924428646675,0.7332600922131014,0.561600924858221,0.7557744396782684,0.8678631973319386,0.6561830055254969,0.7867267802203741,0.6612453574329643,0.7448059797116633,0.5403936988190565,0.2892924396763917,0.8583856633242715,0.8079489390559018,0.5380497630776453,0.7826076199248901,0.5307122436659354,0.5991284418466033,0.9588410966994647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B27_06,0.738675599733468,0.7276467847937489,0.8300825911150969,0.733650026423914,0.6636384561639971,0.7919552548944042,0.7551770213448302,0.601104308669299,0.7110281800165866,0.6375511265149294,0.871164481694155,0.4428973046821664,0.7873201611304101,0.47275849864078867,0.7317314135896035,0.7405696241473859,0.6627906048236918,0.6001022491566397,0.6934814759370556,0.6547232485446883,0.762413597351562,0.8186652058315652,0.750798047542951,0.6633879593987431,0.8208485340638513,0.7043163642642633,0.7211776986848212,0.8528197641672396,0.5878538016588017,0.4043756235750545,0.7863466996045054,0.6233001965246876,0.7029941666769733,0.7444257061455761,0.8847547935338046,0.8069739680873003,0.6976285249371558,0.5006482242168017,0.8659775706222465,0.7020940222164874,0.9058324260114416,0.8063606481117945,0.5668221302635434,0.8138259160903919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B39_01,0.710991226289869,0.7407952641208007,0.6773702920986663,0.6007402521288745,0.6570752560310007,0.7649563734625612,0.7108570649267842,0.4265239725827958,0.3935489502130556,0.41863675043466325,0.8436416282301487,0.6293300895206166,0.8448324752641535,0.6763226510409052,0.6738280899529654,0.6682542388100002,0.6772608776033961,0.22426563261172666,0.649291253212924,0.6757490418306293,0.6349695833855974,0.7638124649720636,0.7150867459110176,0.6697616820032094,0.6080757425665104,0.71056703780331,0.46322388773041484,0.8059524651460341,0.42249622888926675,0.5691022594288742,0.79237712244385,0.6434102928917428,0.7398640660393535,0.596367290303127,0.8340442431854356,0.8494946344705346,0.7003611515709378,0.6928626265317919,0.8063268641388524,0.6214285380141382,0.851380409440862,0.7831688154515976,0.5305687087869214,0.8609701345136507,0.5990401469385357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B40_06,0.5058953900283366,0.6325863811035584,0.699483833109597,0.6294097396842877,0.7275804343807984,0.6857283927237815,0.7019148278440969,0.6612213346608563,0.676948799792453,0.49201894309434635,0.7817290027837636,0.6685221886137408,0.8501418285145456,0.7223299190186939,0.6992713102609286,0.6575817097349563,0.7385782637148932,0.6651545470491931,0.6936291899172438,0.7424600650554726,0.583674057083963,0.7012726100845496,0.6053504674520881,0.5830032060493662,0.6466912619684674,0.7470051262989242,0.6650883641112737,0.8136260008437712,0.6381708116955415,0.586649212666602,0.6991224120834413,0.23239707537304416,0.532156086247367,0.6357088100976904,0.7127072590068366,0.7698890763424133,0.5696157979710942,0.7296103246491284,0.7096912636158274,0.6941878314729529,0.755453769265096,0.7069018031451781,0.6282169424936637,0.7873777466044489,0.6396066255632478,0.6446061945631899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B27_03,0.8286052361347098,0.8179591834343298,0.8371169902948689,0.782054478572169,0.8288641611230346,0.9299858885563196,0.823254383679217,0.7994560089502776,0.7835247945766985,0.7135965203630649,1.0,0.2464011564543066,0.853733659420136,0.040706210873998526,0.8787701596642835,0.8270380174080504,0.8216964020787642,0.6824435915146431,0.833879579463322,0.8150126576604356,0.7520575994225834,0.8069094205490586,0.6969110579495327,0.7598296500741101,0.9041455005768861,0.7643076714628146,0.7863417077382703,0.9334718167831952,0.7861373859511487,0.4041962630325689,0.8708064234782874,0.7001294794234173,0.8556670499674837,0.7899756634707855,0.9718340465855824,0.8750461111857217,0.7721932744142015,0.2198188504570296,0.8802130437570165,0.7845987539933614,0.9050572748730716,0.9447997859032787,0.6477397420652738,0.8359420582008565,0.4708301293334831,0.6793253191808161,0.723939233772488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B14_02,0.7851918888625595,0.7331512918149548,0.7774694774981675,0.7038818582335841,0.6552620486123374,0.7430088618428985,0.7207348457765249,0.4741015869166354,0.5973447142318971,0.5832410652050413,0.7711664082636545,0.7932804074384321,0.850734427553756,0.8244490443495127,0.6046269718415136,0.6809882098690277,0.6735322110025065,0.5325735419541129,0.6514151193953235,0.6756298599574021,0.719739995311897,0.8588241414514847,0.7984313135363826,0.6777163696380013,0.71048348019451,0.7954439526613682,0.6363944961328601,0.8008807030784302,0.48886983200754036,0.7131568253736631,0.7682705165713826,0.740531708496828,0.6771469943705942,0.692959621732467,0.8778054088877111,0.8594453418651092,0.8025317015122431,0.8392263523842282,0.8388900352769565,0.6979955013883898,0.8972098091528664,0.7246315997510899,0.6516922000095934,0.8728094701496601,0.6584464065458329,0.47167275113407814,0.7392636233405047,0.8282953436035515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B08_01,0.7545803225596825,0.8034965594476481,0.7156601438355865,0.6242243266070121,0.5013077179192255,0.7595362392531776,0.8160987442744265,0.7753671778368321,0.8215009977798106,0.6849604555463293,0.8370156588223028,0.7733944155522923,0.791260257766156,0.7816485513867809,0.6197996731844023,0.774960570310565,0.5462759453534481,0.6645170578423006,0.6396266523611928,0.538903321843534,0.7521147279060783,0.8190936148314079,0.8461346703776946,0.7908174422392641,0.7290021860415414,0.21861446026330758,0.6299725662951675,0.766947568273158,0.7749603408294886,0.6907721714172705,0.8505559385545728,0.6622848020533872,0.8368460505285114,0.6236004624116745,0.846128089863337,0.8538183799557816,0.7180406793153858,0.7955168587394323,0.8472211477860189,0.4051956137918934,0.8556536872615828,0.7746986141339566,0.7445343079179394,0.8855107682241994,0.703953827878226,0.6791952330428772,0.717437497184779,0.7813390921426714,0.7672655757765389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B54_01,0.7870992778230571,0.7505146750796342,0.554606107861104,0.24251415051627592,0.5959688157465406,0.5706267991399989,0.7458607568341928,0.7420394605193912,0.7318759928018659,0.638940213922334,0.6797611784847402,0.7779226887540299,0.6700184300277263,0.813632382950618,0.4651171719765709,0.7054872373329949,0.5620059404791667,0.6703524396166579,0.35837383286345853,0.5709103523039077,0.74815654006505,0.6691588137451584,0.7949079268819252,0.7861128664457808,0.5092621587735966,0.6866234407350056,0.4206289071588805,0.6759698050821096,0.7385428518394489,0.7184300893478803,0.8029725189859221,0.6857313441181455,0.7175818806741079,0.24448352332021114,0.7036936901621392,0.7356265303821993,0.8263860074480853,0.8263931608175308,0.6750755924265668,0.48343080961278084,0.6811597082820593,0.5993204488909822,0.6815101931291138,0.7652440502676324,0.7710301978076322,0.6280171190144371,0.6577851755986469,0.8147843060051715,0.7105235679078864,0.652264030844234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B48_01,0.6193338661911776,0.5811012958449181,0.6577398235188898,0.6428450848630869,0.6587021223360154,0.6918288008033482,0.654627813079219,0.6135773777198599,0.6190042062553982,0.43170041528646397,0.7797091139856316,0.7276190563792172,0.8214542286131332,0.7605673337457287,0.7170665581700316,0.6070956262994756,0.673486854981784,0.6318690411462771,0.7006155246232604,0.6809265288899566,0.5981301641386404,0.6600149398046821,0.5948450685596943,0.48698581506399125,0.6300784031599694,0.7193298426581592,0.6434734978913417,0.7795935458384223,0.5904878159586886,0.6055932203040557,0.6526620490031655,0.306744301814159,0.5177122342831653,0.6444649885322423,0.7045387428940948,0.7530800738842159,0.6096949927434876,0.7586793223405583,0.6535930378966105,0.629212170558138,0.7149648742348492,0.7056169834842841,0.7138682847456221,0.7731260256569951,0.6779958642315375,0.6027642414536818,0.38653973602875585,0.7633766727597348,0.6772275027279403,0.6951606737988694,0.674169856636842,0.0,0.0,0.0,0.0,0.0,0.0
B44_02,0.49126437315677307,0.6259662362864923,0.7185733233316377,0.844239661406981,0.7754072619289679,0.8262777968457522,0.6258614936860356,0.7479180748425251,0.7725733199705153,0.6729718898616135,0.8136550991804472,0.7882273659136878,0.8207241353805744,0.7565384725045076,0.8514485746129444,0.6390572824437324,0.8107184681091008,0.8067537401150408,0.8599390742275052,0.7928904262800991,0.6730158556768633,0.6798863674517234,0.2882263711362445,0.5832744046410269,0.7713497048515874,0.7898561892804387,0.7947298998210202,0.793728768866488,0.7601949335648265,0.8071381361977111,0.5778461846273345,0.6822050782920583,0.7095618386776262,0.8386477474741627,0.8108892185872097,0.7276427358750146,0.6164257854153058,0.7739628014125941,0.7611190791847079,0.7458895778732186,0.7899184470816836,0.8352317958706174,0.8964970512616312,0.7199181919824137,0.784604837046887,0.7838399139905492,0.6903495842941967,0.7619020153828666,0.8422169524909796,0.8081269678966744,0.86180905473598,0.6802753566785392,0.0,0.0,0.0,0.0,0.0
B53_01,0.8202977162930576,0.644250696618737,0.32034233792336986,0.6286613423339841,0.6990488111040705,0.5160094810023191,0.49288206158681513,0.7113252406514055,0.6262245101874906,0.7277293106837524,0.6147661534587816,0.8437666678777022,0.6618900545946376,0.8467892039073474,0.6305832074955404,0.5645825540062143,0.7146299162562341,0.7693587187862314,0.664660396564031,0.7086946550032075,0.6324856487163717,0.3671547896278864,0.6461573322351365,0.6715077106292314,0.4592648745140593,0.737866654651819,0.5915374922119899,0.5241226242709716,0.7311013343388227,0.8304900485932845,0.6970457343241777,0.7460658398439243,0.6911205233682122,0.6060035930589142,0.631435694770491,0.5139453055534917,0.7860508708050538,0.8116947449066149,0.47282946111071206,0.6592536490324157,0.4870800912046802,0.5338150795661432,0.8567267279051068,0.5692081315465661,0.8610045764474967,0.723626831988288,0.7614035550168983,0.8500104440010254,0.8118401481371449,0.7628223573573795,0.6088451812027645,0.7135203923873976,0.7155476158099753,0.0,0.0,0.0,0.0
B27_04,0.8330907991747297,0.7507775989231704,0.8574546204730531,0.8204451282288021,0.7595820863406307,0.8980717983689808,0.7730101769555199,0.7391333115229684,0.8317702412675615,0.7504185949585181,0.9697201561539954,0.39032128370081115,0.7942422569886306,0.3067574741961387,0.8320600982009573,0.7591607262135921,0.7536574574535951,0.7211539275586427,0.7912383654087347,0.7450632966939349,0.7745300515810212,0.8447624331184732,0.7399482426781644,0.6844658402484864,0.9305023028300086,0.7906074720227767,0.8224754553180035,0.8772760121104977,0.7253500658387574,0.5111846051459888,0.8076046181917216,0.7328612580081861,0.8186390506100575,0.8281041548368208,0.9966802625392073,0.8298193508586138,0.7991094770757423,0.3616278668133941,0.9200607131944819,0.7944324275786026,0.9420976362546631,0.9134018052264765,0.6979971137029712,0.7930503952644423,0.36415721641721416,0.7195190740629579,0.7586659198528752,0.3069489930301549,0.7801268525486208,0.7909166470317622,0.8510666696165451,0.7895395169847111,0.774823515210317,0.886917287646957,0.0,0.0,0.0
B15_18,0.7548834818008026,0.5220277212812646,0.579027545555009,0.744515901924872,0.6346524904319858,0.7213169906884006,0.4843969020937655,0.3850351818639004,0.582380850311827,0.6668048354935666,0.8135657764617917,0.7161559660695863,0.7409089907310208,0.7167928396715106,0.728760353209099,0.41199820661622444,0.6631225128136079,0.5731258435811173,0.7071639064099475,0.6541016702173725,0.5662106718871814,0.6850749226866742,0.6726452681793474,0.4122847746907429,0.6863772578288329,0.8148495623419577,0.7014601840741914,0.611923012946604,0.36532101047927745,0.7049931626567941,0.5985156842316438,0.6896191402352032,0.7021291477527887,0.747604380514116,0.8694216784410698,0.689904446121125,0.7710505875107966,0.7321389109806653,0.7546242525515413,0.7152427504564067,0.8035199156702246,0.7473318411846671,0.7203752874806068,0.7325508185727808,0.6173404238306984,0.5344460595973045,0.7112630216083642,0.7194111042830099,0.5734027210818177,0.781143386930998,0.7728089115728269,0.633903949665106,0.7062860182163346,0.6620524809883291,0.6420825228361849,0.0,0.0
B40_01,0.45690288652117883,0.6052595681996591,0.6583464671385278,0.686347675546825,0.7352847942551721,0.7294427181206794,0.6524353464014869,0.5966916172215709,0.6225751101752316,0.4219366982903305,0.8220128537685759,0.6667199863190632,0.8263392180875005,0.7250722938030457,0.747224002759246,0.6055581654889748,0.748239349911351,0.6265389110118302,0.7433784066091367,0.7452617761370786,0.536174657971672,0.6612521236970547,0.545797530081481,0.5252466167262435,0.5888870769850273,0.7811044709653542,0.6072053392598441,0.7928792995886659,0.5745247232664161,0.6102919724861618,0.6743174707776471,0.30591165917512875,0.5924903346254377,0.6878794877278825,0.7160785671957988,0.7448782646288782,0.5208920279233368,0.7330353290442382,0.7156964594784865,0.7185850759249792,0.776420416018663,0.750871605739612,0.6831944222679422,0.7481153444354293,0.6370859763745804,0.5919429736944775,0.28187224462768773,0.727397484066448,0.716858351602828,0.7530213859210203,0.7149779803933669,0.4287476985032829,0.6388814141269804,0.7233319332735768,0.7556591043107078,0.6711057827697733,0.0
